Business Name,Category,About the Business,Website,Phone number,Address,Pictures,Category Title,City,ZipCode
bodySCULPT,Active Life,"bodySCULPT® has been established as an advanced plastic and cosmetic surgery center by Dr. Spero Theodorou and Dr. Christopher Chia, two of the leading plastic surgeons in New York City (NYC) at the exclusive Upper East Side Manhattan, Eye, Ear and Throat Hospital. Our practice dedicates itself to maintaining the highest standard of care and offering you the best in plastic surgery procedures. We offer customized solutions for all those who want to achieve a beautiful, balanced, healthy and well-defined physique.

Our plastic surgeons are also involved in teaching their peers as teaching faculty for ASAPS (American Society of Aesthetic Plastic Surgery). Accredited by the American Association for Accreditation of Ambulatory Surgery Facilities (AAAASF), our center provides patients with efficacy, safety and convenience benefits. Our mission is to bring out the natural beauty in each of our patients and improve the quality of their lives by providing personalized care and assistance.",bodysculpt.com,(212) 265-2724,"128 Central Park S New York, NY 10019 ","https://s3-media3.fl.yelpcdn.com/bphoto/4C77sBt8aHV4To_uyMWtuQ/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/tX2yfDh3-2nIIOPCF12r2g/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/laVy8Dn6_P-fu9zOU4i7Jg/o.jpg,","Cosmetic Surgeons,",New York,10019
Homage Skateboard Academy,Active Life,"We're skater owned, and we're all about using the board as a vehicle to a new way of life. From nose slides to different styles, we teach people of all backgrounds, ages, and skill levels everything they need to feel confident on a board and immerse themselves in skate culture. We're here to include, encourage, and educate a new generation of skaters through our after-school programs and summer camps. Oftentimes, we become skaters' first sponsor and assist them while looking for additional sponsors. You can also find us hosting women's-only skate nights and skate sessions for the old-school crowd. If you want to pay homage to the world's grittiest and greatest sport, this is the spot for you.",homageskateboardacademy.com,(718) 596-8151,"615 Degraw St Brooklyn, NY 11217 ","https://s3-media3.fl.yelpcdn.com/bphoto/0nQsQtZGWsHFugqJux2QrA/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/yyUjoo9yI4V6T3BoY58s0A/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/z_OOmS4JHv6UNo9ad-EmkQ/o.jpg,","Specialty Schools,",Brooklyn,11217
Van Cortlandt Park ,Active Life,"The Friends of Van Cortlandt Park (FVCP), an independent community based organization, actively promotes the conservation and improvement of Van Cortlandt Park, the third largest park in NYC, through environmental education and restoration and enhancement of the Park, its forests and trails.   FVCP have grown to become Van Cortlandt Parks' primary free educational organization- developing educational and stewardship programs for over 6,000 children and adults each year.  FVCP offer the following programs in the Park:

    Van Cortlandt Adventures School Programs
    Environmental Internship Program (School Year &amp; Summer Teen Trails Crew)
    Youth Run Farm Stand
    Volunteer and Stewardship Programs for Trail, Forest and Garden Restoration projects
    Environmental Explorations Teacher Workshops Series
    Community Programs (Hike-a-Thon, EcoCrafts, Trail Runs, etc.)",vancortlandt.org,(718) 601-1553,"80 Van Cortlandt Park S Bronx, NY 10463 ","https://s3-media2.fl.yelpcdn.com/bphoto/WoDPFRBftoH_XOKhEvfM7g/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/i-Zj_Z-fEjKS63hYHLcqMg/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/JekFJgi5R5PxqZsqDDJLfA/o.jpg,","Parks,",Bronx,10463
Qube Film Inc.,Active Life,"Qube Film is a boutique creative production house, bringing our client’s ideas to life. From intimate single-camera interviews to international large-scale commercial shoots.",qubefilm.com,(646) 269-3604,"260 Madison Ave Ste 204 New York, NY 10016 ","https://s3-media2.fl.yelpcdn.com/bphoto/4lHpnL3PgvGgZeVxdcRG9A/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/739ScQ89k7ru_iIY7uFBFw/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/OW8R_a9r4KQ4-jwBYzD2SA/o.jpg,","Video/Film Production,Marketing,Advertising,",New York,10016
Aids Service Center of Lower Manhattan,Active Life,,,(212) 352-2363,"305 7th Ave New York, NY 10001 ","https://s3-media3.fl.yelpcdn.com/bphoto/tSji1D-L1VmEGdWbVUpASg/o.jpg,",,New York,10001
Birth Day Presence,Active Life,"Since 2002, Birth Day Presence has supported directly (or indirectly via professional training of care providers) thousands of expectant and new families in a nurturing and non-judgmental way. The days of the one-size-fits-all birth are done. Run by mothers and experienced doulas, Birth Day Presence hand-selects the best ideas and techniques from a range of practices to provide smart, non-judgmental birth worker, doula, and lactation training for care providers. After serving more than 20,000 New Yorkers to help them prepare for birth, breastfeeding, and beyond we have moved all our parents classes to sister company boober. We are proud to be the most trusted provider of community and education for the childbearing year and beyond!

Virtual classes available",birthdaypresence.com,(917) 751-6579,"182 8th Ave Brooklyn, NY 11215 ","https://s3-media2.fl.yelpcdn.com/bphoto/CtYFkqa-3HzyDa4LLJXCOA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/SIpxN6ZJj-mIc-gujjgpPQ/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/w3G_ZvxY2OnFWPGMUjbuQQ/o.jpg,","Doulas,Childbirth Education,Educational Services,",Brooklyn,11215
"Paul Kantrowich, OD",Active Life,"Dr. Paul Kantrowich is committed to providing patients with the most thorough eye care and personal attention using the most modern technology. 

He provides special eye care for patients of all ages - children, teens, and adults. As a dedicated eye care professional, he recognizes the trust his patients place in him and it is his mission to meet and exceed those expectations.

Eye care services include:
Comprehensive Eye Examinations
Contact Lenses &amp; Fitting
Large Selection of Designer Eyewear
Personal Fashion Evaluation and Style Options
Advanced ""early warning"" diagnostics for diseases
Eyeglass Repair",drkantrowich.com,(212) 687-2054,"405 Lexington Ave New York, NY 10017 ",,"Optometrists,",New York,10017
Sindo Manual Physical Therapy,Active Life,,smpt.us,(718) 996-1854,"128 -130 Brighton Beach Ave Ste 1 Brooklyn, NY 11235 ","https://s3-media4.fl.yelpcdn.com/bphoto/EMfyuklv8qatkBUR09ANsQ/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/LG2F1ZZ2a_PdvTVGdB1hVg/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/BZ0An8OfL1WphNBn9FIPDQ/o.jpg,","Physical Therapy,Doctors,",Brooklyn,11235
Maiden Lane Medical Physical Therapy,Active Life,"Maiden Lane Medical, PLLC, is a top-rated medical practice in New York City, NY.  With several convenient locations in Manhattan, we offer state-of-the-art care based on the patient's individual needs and treatment goals. Equipped with the most advanced technology, Maiden Lane Medical offers an array of specialties for patients of all ages, including: Pediatrics, Internal Medicine, Gynecology, Urology, Urogynecology, Pulmonology and Pain Management. Additionally, our practice is a trusted provider of surgical pathology services to ensure patients receive the appropriate and most effective care for both acute and chronic issues.",maidenlanemedical.com,(646) 290-9560,"75 Maiden Ln Ste 404 New York, NY 10038 ","https://s3-media3.fl.yelpcdn.com/bphoto/9NkysK2b_SLfhIuILCCWJw/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/LKLQJb8mCzam8q6s8yoBug/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/NDEswdT2gVDwsKhzkAXRXQ/o.jpg,","Physical Therapy,Acupuncture,Massage Therapy,",New York,10038
Manhattan Medicine,Active Life,"Specialties
Rather than offering patients a single option for care we have combined the best of several independent practices and specialties to create a more effective way at treating pain. The office has assembled specialists in orthopedics, physical therapy, internal medicine, pain management, physical medicine, chiropractic and acupuncture. By bringing together several independent practices a patient can get get the best of what each specialist has to offer at one location.
The result is patients have a greater chance of getting out of pain and just as importantly, staying out of pain.
The response from patients and professional peers has been tremendous. The office continues to gain recognition as one of the premier musculoskeletal facilities in New York. The ultimate validation of the approach has been the fact almost all of the facilities patients have been referred from other patients and physicians.
History
Established in 1975.
For almost 40 years this family practice has helped thousands of patients rid themselves of back pain and recover from sports injuries. The office is made up of several specialties including orthopedics, physical therapy, physical medicine, pain management, chiropractic care and acupuncture.
Our doctors have appeared in numerous magazines as well as television and radio shows including The New York Times, The Wall Street Journal, Men's Journal, The Daily News, ABC News, CBS News, and many more...",manhattanmd.com,(212) 935-1700,"300 East 56th St New York, NY 10022 ","https://s3-media1.fl.yelpcdn.com/bphoto/ua_cjzA0ugMpsRBnOUdFew/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/wmI5C8BJheAh39nz15NPYQ/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/d58ReSfrN8lEpC4mVoo_1g/o.jpg,","Chiropractors,Orthopedists,Pain Management,",New York,10022
One World Trade Center,Active Life,,onewtc.com,,"285 Fulton St New York, NY 10007 ","https://s3-media2.fl.yelpcdn.com/bphoto/zdmQjeBJTA1vHEN3fGhK3A/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/ONbFkDinrUbQThlxBsAqVQ/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/F2u4kQO5-rfmnZ44ir2yqg/o.jpg,","Landmarks & Historical Buildings,Shared Office Spaces,",New York,10007
USA Vein Clinics,Active Life,,usaveinclinics.com,(646) 386-2250,"1153 1st Ave New York, NY 10065 ","https://s3-media2.fl.yelpcdn.com/bphoto/YAA8YDa-7i0A4iPV-Jkgtw/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/6J_24CSKe6ml5md1_356-Q/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/hHgf2EItzmjpEJlVtzWaFQ/o.jpg,","Medical Centers,Vascular Medicine,",New York,10065
Phoenix and Rose Feng Shui,Active Life,"Real Estate Services
Home Staging
Home Organization
Interior Design",phoenixandrose.com,(646) 571-0746,"461 Dean St Brooklyn, NY 11217 ","https://s3-media2.fl.yelpcdn.com/bphoto/M4gYy3q6QVB_q1oezC371g/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/HL8tl3NLoeAI5ki31nDEGw/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/6WGY99JLyqpBntexP4n3vw/o.jpg,","Interior Design,Feng Shui,Home Organization,",Brooklyn,11217
"Malba Vincent, DC - Abundant Life Chiropractic Center",Active Life,"Dr. Vincent J. Malba, a Clifton chiropractor, opened Abundant Life Chiropractic Center in 2003 with the intention of enhancing the health and wellness of Clifton and the surrounding communities. Our mission is to offer quality health care to the community by providing chiropractic adjustments and health education. Our goal is to align the spine and balance the body, mind, and spirit to allow the body's potential to manifest. Dr. Malba is an experienced chiropractor in Clifton who treats families, children, pregnant women, athletes and the elderly. Conditions that have been helped with chiropractic care include low back pain, sciatica, headaches, neck pain, TMJ issues, fibromyalgia, plantar fasciitis, tennis elbow, golfer's elbow, stress, sports injuries, shoulder problems, knee problems, allergies, scoliosis, migraines and hip/leg pain. At Abundant Life Chiropractic Center you will experience quality chiropractic care in a pleasant, relaxing atmosphere. We hope to aid you in achieving your highest potential and inspire you to attain wellness.",drmalba.com,(973) 777-0058,"248 Edison St Edison, NJ 07013 ","https://s3-media4.fl.yelpcdn.com/bphoto/av9bBgXFN1DF7V47LiJ_eg/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/oT0KVVOhW0H5M0CUQtYRJg/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/3xKlVf-cftRGGCbe5S6M3w/o.jpg,","Chiropractors,",Edison,07013
Moss Wellness,Active Life,"Andrea and her team are Certified Holistic Health &amp; Nutrition Coachs. We work with our clients to help them reach their ideal weight, increase their energy, reduce stress, and feel confident about what to eat. Our team specializes in natural weight loss, getting rid of digestive issues, and revamping your diet to include the foods that work best for your specific body type. We also work with running groups throughout the city to help runners boost their energy, stamina, and performance.

Our individually-designed, highly customized programs will radically improve your health and happiness. Together, we will explore concerns specific to you and your body and discover the tools you need for a lifetime of balance - to feel more vibrant, satiated, and happy.

Moss Wellness has a second office in Union Square, Manhattan. Search for our Union Square office on Yelp or contact us for details.",mosswellness.com,(917) 450-4642,"Brooklyn, NY 11215 ","https://s3-media2.fl.yelpcdn.com/bphoto/fW6YYFWv0Y2mF6jFuV353w/o.jpg,","Nutritionists,",Brooklyn,11215
New York Passport Agency,Active Life,"To prevent the spread of COVID-19 and protect our workforce and customers, we are prioritizing in-person appointments at our agencies and centers for customers who are traveling internationally in the next 72 hours (3 business days) due to a life-or-death emergency. We are also offering a limited number of appointments for customers who have urgent international travel in the next 72 hours (3 business days) for reasons other than a life-or-death emergency. Customers must wear cloth face coverings in all common areas, including our lobbies, and observe strict social distancing. Go to travel.state.gov/passport for more information.",travel.state.gov,(877) 487-2778,"376 Hudson St New York, NY 10014 ","https://s3-media2.fl.yelpcdn.com/bphoto/3VakwV0fbncNId0Gal0KZg/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/C_EsMK_Mer6_tNKXMqDDNQ/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/xPP1cl-exEc5zm-Zrk6IrA/o.jpg,","Passport & Visa Services,",New York,10014
Dynamic Sports Massage Therapy NYC,Active Life,"Massage Therapist for New York City

Our team of Licensed Massage Therapist has over 15 years experience and are graduates of Swedish Institute College. At Dynamic Sports Therapy we specialize in Medical Massage and Sports Massage Therapy, Assisted Isolated Stretching and PNF Stretching techniques, with applied modalities in Myofascial Release and Trigger Point Therapy. Great for managing chronic pain. All is welcome, we treat Athletics and Dancers.

Insurance and Massage
Some insurance plans accepted Blue Cross Blue Shields, Cigna, United Health Care, Oxford, 21st Century, Beechstreet, Multiplan, PHCS,  Aetna (self funded plans only), No Fault (All State, State Farm, Progressive, Liberty, Geico)

Affordable Care Plans  
If you have no insurance we have affordable massage offers for first time clients only.",dynamicsportstherapynyc.com,(917) 304-2512,"18 E 41st St Ste 1503 New York, NY 10017 ","https://s3-media2.fl.yelpcdn.com/bphoto/1HamOGmXP1voHHAH__TxuA/o.jpg,","Massage Therapy,",New York,10017
Urban Oyster Tours,Active Life,"Unique Food and Beverage themed tours of New York City. Our small group tours focus on what is local and unique about NYC, taking you to mom &amp; pop shops, craft breweries, hidden bars, and treasured old NY favorites. Great for locals and visitors looking to get off the beaten path and explore the real NY. 

We believe that local travel should truly benefit the local community.  Too often when people travel they stick to things that are comfortable, like chain restaurants or shops that they recognize.  That's why we promote all small businesses that support other local businesses and suppliers.

Tours Include:

Brewed in Brooklyn Tour - A beer tour about the past and present of beer brewing in Brooklyn, NY

NY Craft Cocktail Tour - Discover amazing bars, cocktails and stories of bootleggers, speakeasies and more on this tour of the East Village

Tenements, Tales &amp; Tastes Tour - A food tour of the Lower East Side focusing on the food of the immigrants that have lived there including Italians, Jews, Chinese and more!

Neighborhood Eats Brownstone Brooklyn Tour - Walk through the best food neighborhood in NY and taste your way through the local food movement.

Craft Beer Crawl - This is a beer 101 course done in pub crawl form. You learn all about beer while visiting some of the best beer bars in the city.

NYC Brewery Tour - This private group experience visits 4 different craft breweries in the city with lunch, tours, and of course, beer.  

We also offer private tours.  Contact",urbanoyster.com,(347) 618-8687,"79 N 11th St New York, NY 11211 ","https://s3-media3.fl.yelpcdn.com/bphoto/5m15YKm66PgTlA4qPs83UA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/Rkn-RZwA6B1mbE9ru72jwA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/Pa29sStln6XogY4fwRPHvg/o.jpg,","Food Tours,",New York,11211
"Richmond Physical Therapy, PC",Active Life,"Richmond Physical Therapy is the premier Staten Island, NY physical therapy clinic, specializing in orthopedic physical therapy and sports therapy conditions. When you need to get back in the game of life, we can help you restore your normal pain-free motion, so you can become active again. Our specialties range from back pain relief, to neck pain relief, sciatica pain relief, shoulder pain relief, hip and knee pain relief, elbow wrist and hand pain relief, foot and ankle pain relief, dizziness and vertigo relief, arthritis pain relief, Bell's Palsy relief, carpal tunnel pain relief, fibromyalgia relief, lymphedema relief, motor vehicle accident injuries, neurological disorders, and pre and post-surgical rehab.",richmondpts.com,(646) 820-5669,"3377 Richmond Ave Staten Island, NY 10312 ","https://s3-media4.fl.yelpcdn.com/bphoto/DusuBublZBrYdDgwdpTLvQ/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/g1zgyENdR7ycEVJC_j-Ymg/o.jpg,","Physical Therapy,",Staten Island,10312
Hima Acupuncture,Active Life,"Affordable Acupuncture in NYC - Brooklyn Williamsburg | Greenpoint | Flatiron NoMad | Acupuncturist in NYC:

- Digestive disorder acupuncture
- Back pain acupuncture; Pain management acupuncture
- Acupuncture for migraine
- Acupuncture for anxiety / depression
- Acupuncture for insomnia
- Women's health acupuncture

Insurance accepted.

Some of the conditions we treat are:
- Back pain relief, sciatica, neck and shoulder tension
- Arthritis, joint pain, knee pain, tennis elbow, sprained ankles, carpal tunnel, sports-related injuries and recovery for athletes
- Chronic fatigue syndrome, stress, low energy, insomnia, sleep issues, thyroid disorders
- Digestive disorders such as acid reflex, nausea, chronic diarrhea
- Headaches and migraines
- Anxiety/ depression, PTSD
- Facial paralysis (Bell's Palsy), wind stroke acupuncture
- Acupuncture for women's health, such as menstrual disorders, infertility, menopausal symptoms
- TMJ/ TMD

Snow Xia L.Ac. is recognized as one of the best acupuncturists in NYC in 2019, amongst 1,793 acupuncturists reviewed by Expertise.com!

We are passionate about providing quality, personalized healthcare that helps patients live a pain-free and healthy life. Besides providing safe and effective acupuncture treatments, it is also our goal to educate patients on lifestyle/ dietary changes, in order to achieve sustainable health.

Our modalities of treatment include acupuncture, herbal medicine, cupping, gua sha, and moxibustion.",himaacupuncture.com,(646) 807-8848,"1182 Broadway Ste 3A New York, NY 10001 ","https://s3-media2.fl.yelpcdn.com/bphoto/rXiKdB9DkaJKK-949gxWnA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/zFKQkxCClSKjB92tkR3ZXQ/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/HAezzUZCiNUKG7x3q13WZQ/o.jpg,","Acupuncture,Traditional Chinese Medicine,",New York,10001
Black Diamond Gallery,Active Life,"Black Diamond Gallery hosts monthly solo and group exhibitions with a focus on emerging art, immersive installations, and thematic group exhibitions. We pride ourselves on making everyone feel welcome in the gallery, whether you're a seasoned collector or just getting started. We're happy to lend our knowledge and expertise to help you find the work you'll love for life.",blackdiamondgallery.nyc,(347) 781-4797,"332 Hooper St Brooklyn, NY 11211 ","https://s3-media2.fl.yelpcdn.com/bphoto/itU6IrGiNnesGQD9bkrkCA/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/15bEjMmV6u-nHk7mYCMrPQ/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/8PvUkV78PhLP8eBPs9CtSA/o.jpg,","Art Galleries,",Brooklyn,11211
Central Park West Wellness,Active Life,"Dr. Franklin Gilbert and Dr. Sarah Roseberry of Central Park West Wellness, located in the Upper West Side neighborhood of New York, believe in helping patients help themselves. They use classical chiropractic adjustments to realign your spine and guide you away from pain, back into an active and healthy existence.",cpwwellness.com,(212) 877-3981,"279 Central Park W Ste 1A New York, NY 10024 ","https://s3-media2.fl.yelpcdn.com/bphoto/RtK35n6E0EkCX07wnWXSyg/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/S5Z4JIaiJLOKS7BmFT26lw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/uMqdNOj_tXnjGUqzMRV4Eg/o.jpg,","Chiropractors,Massage Therapy,Physical Therapy,",New York,10024
UMD Urgent Care - Williamsburg,Active Life,,umdcare.com,(347) 987-4144,"633 Driggs Ave Brooklyn, NY 11211 ","https://s3-media1.fl.yelpcdn.com/bphoto/WK65rHPqVK3lRUPJ5CGZtg/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/wgloEGjA9SKsCQJVA3RjVQ/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/-lTUFl8HxN5_XA3rx2YDAA/o.jpg,","Urgent Care,",Brooklyn,11211
Rikers Island Correctional Facility,Active Life,,,(718) 546-1500,"60 Hazen St East Elmhurst, NY 11370 ","https://s3-media1.fl.yelpcdn.com/bphoto/xAe-b1_yw8ETkWveHUypKw/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/vJbTdLlhyuRN429qJxr_3g/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/VCWOsawz_b7wPB-uLpGfNQ/o.jpg,","Police Departments,",East Elmhurst,11370
Bronx Zoo,Active Life,"As the world's largest urban zoo, the Bronx Zoo features more than 600 species. Enjoy daily penguin and sea lion feedings and more.",bronxzoo.com,(718) 220-5100,"2300 Southern Blvd Bronx, NY 10460 ","https://s3-media2.fl.yelpcdn.com/bphoto/3JEdRNhY6bKBaiE_HeWflA/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/EXCtOuOrzc_WuTgHsFB73Q/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/NVr5rQGUe08UJW2nAP9d3g/o.jpg,","Zoos,",Bronx,10460
Product School - New York,Active Life,,productschool.com,(415) 938-3858,"1216 Broadway Fl 2 New York, NY 10001 ","https://s3-media2.fl.yelpcdn.com/bphoto/tKO9FII6NIiGYPz97VnXUg/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/73b1oo_AZT842Vr-uKVbwQ/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/1EbtfHv3PzWQ87vbZgKezg/o.jpg,","Specialty Schools,",New York,10001
Liberty Physical Therapy & Wellness,Active Life,"Jersey City's premier &amp; largest Physical Therapy center next to Grove St &amp; Journal Square Path Stations. Parking Available. Superior Expertise in Orthopedic, Pediatric &amp; Pelvic Floor Therapy.

Only Physical Therapy Jersey City clinic with Private 1-on-1 treatments. Deep Tissue Massage, Swedish Massage, Medical Massage.. Experts for quick recovery of Low Back Pain, Neck Pain, Knee pain &amp; injuries, Shoulder injuries, Post Surgery rehabilitation, Sports injuries, Hand injuries, Pelvic Floor dysfunctions, etc. With 70+ years of combined Physical Therapy &amp; Massage Therapy experience, we will quickly get you back to a Pain Free and Active Lifestyle.",libertyptnj.com,(201) 366-1115,"115 Christopher Columbus Dr Ste 300 Jersey City, NJ 07302 ","https://s3-media2.fl.yelpcdn.com/bphoto/kXkYje-ZV3mxV-kMgk2_Mg/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/95_QbcdWq7r7sUQC1BgGtw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/il4ylZHDPrMNGVpYO8GvlQ/o.jpg,","Physical Therapy,Orthopedists,Massage Therapy,",Jersey City,07302
Matthew Praet Acupuncture,Active Life,"Sports injuries, musculoskeletal disorders (carpal tunnel syndrome, low back/neck/shoulder/knee pain, plantar fasciitis), headaches/vertigo, digestive issues, pregnancy issues (breech presentation, induction), asthma, allergies.",matthewpraetacupuncture.weebly…,(917) 288-7906,"928 Broadway Ste 1104 New York, NY 10010 ","https://s3-media1.fl.yelpcdn.com/bphoto/DuFsfPaZl93NBQO7OraKRw/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/wnPvJSFj3qFbbIsYQ7X1Pw/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/BhX7GBW7eZQLDOLQju4AEA/o.jpg,","Acupuncture,",New York,10010
Medical Offices of Manhattan,Active Life,,medicalofficesofmanhattan.com,(212) 398-1709,"211 E 51st St New York, NY 10022 ","https://s3-media3.fl.yelpcdn.com/bphoto/WIOBg6xBnPbV502F0unosQ/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/KYr2aRL3D1uCdeCHRODo_w/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/mdQLlMZb9Sh6AsugeqkHJQ/o.jpg,","Family Practice,Internal Medicine,",New York,10022
"Jeanne Atkin, M.S., L.A.c.",Active Life,"Emotional well being
-stress, anxiety, depression, PTSD, addictive behaviors
Female and male reproductive health issues
- infertility, menopausal symptoms, PCOS, PMS
Musculoskeletal conditions and traumatic injuries
Digestive disorders
-IBS, colitis, chrohns disease",jeanneatkin.com,(212) 927-3640,"928 Broadway Ste 1104 New York, NY 10010 ","https://s3-media2.fl.yelpcdn.com/bphoto/JBWAR_ieb0TQlD8QvbJiyQ/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/wKDkwgZvEEmTB8vkAWFbuw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/DnuUcls8Tu7Ncqo3NxC3Kw/o.jpg,","Acupuncture,Traditional Chinese Medicine,Naturopathic/Holistic,",New York,10010
Weeksville Heritage Center,Active Life,,weeksvillesociety.org,(718) 756-5250,"158 Buffalo Ave Brooklyn, NY 11213 ","https://s3-media1.fl.yelpcdn.com/bphoto/NQFF08OFQTw_8lPTaiCzUg/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/CfsGOyNQeRi_hjVQ81pZtw/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/_cTrvulR4xhd-B_fZ8R0Rg/o.jpg,","Community Service/Non-Profit,",Brooklyn,11213
Sleep No More,Active Life,Established in 1939.,sleepnomorenyc.com,(212) 904-1880,"530 W 27th St McKittrick Hotel New York, NY 10001 ","https://s3-media1.fl.yelpcdn.com/bphoto/gXn6Sx7wQsYgawr7Tal_xQ/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/82ttN-N-42Q9Gq48fyFV1g/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/52SSlhZiOfHH2ZZaC7bfoA/o.jpg,","Performing Arts,",New York,10001
Bright Beginnings NYC,Active Life,"Bright Beginnings NYC is a New York State licensed Preschool and Childcare Facility serving families in the downtown NYC area. At Bright Beginnings NYC, our goal is to provide the highest quality of early childhood education and care for your children at affordable rates. With the assistance of our well-qualified and committed teaching staff, we have designed a fun, creative and enriching environment that will ease and guide your children through their transition from the home setting into a social learning experience. We started Bright Beginnings NYC because we passionately believe that a positive preschool experience is the vital stepping stone to building a bright future.

Full time (8:30am - 5:30pm) and part time (8:30am - 12:00pm) programs are available for children ages 2 through 4. Afterschool programs are available for 4 and 5 year olds enrolled in nearby Pre-K programs.We provide meals catered by Red Rabbit. Tuition is available on a monthly, trimester and yearly basis. Bright Beginnings NYC is committed to providing a quality preschool program at affordable rates.  For this reason, our tuition is more than 30% lower than the rates demanded by comparable programs in the lower Manhattan area, and includes many benefits that are not offered by other preschools, such as meals, an indoor play area, access to a private outdoor playground, etc.",brightbeginningsnyc.com,(347) 948-7130,"80 Beekman St New York, NY 10038 ","https://s3-media2.fl.yelpcdn.com/bphoto/IESXobr5zz8w4ay6xIQLjA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/Qj70Cxih7RtSarDHk7L1mw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/v-9os4TalZ0ay5EMDZznow/o.jpg,","Preschools,Child Care & Day Care,",New York,10038
Park South Dentistry,Active Life,"Park South Dentistry offers a wide range of cosmetic, implant and restorative dental procedures. We create a comfortable and hassle-free environment focused on personalized care, with our state of the art dental technology. Our providers and team bring warmth and charisma to the dental chair, employing innovative techniques and a sense of humor to improve their patients' quality of life and oral health.",parksouthdentistry.com,(646) 787-0787,"30 Central Park S 13C New York, NY 10019 ","https://s3-media3.fl.yelpcdn.com/bphoto/IXqKojEGQo1u1ds1hW4PKg/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/CozGguiwx7JEVk7cAwdvpA/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/3BywV_ypwS3puODL_Gj6DQ/o.jpg,","General Dentistry,Orthodontists,Cosmetic Dentists,",New York,10019
