Primal Nutrition,nutritionists,Sport &amp; health nutrition at discounted prices with expert help.,,(215) 613-5693,"8114 Roosevelt Blvd Philadelphia, PA 19152 ","https://s3-media3.fl.yelpcdn.com/bphoto/vkHtXfVQrZVeUt8wtazxow/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/zts8SdLc2Z3GR6Q4WK37jQ/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/e-as7jTF61QtR1e_uSQiBQ/o.jpg,","Nutritionists,Health Markets,",Philadelphia,19152
The Perfect Workout - Jenkintown,nutritionists,"Reshape your health and body in just 20 minutes, twice a week. Get guaranteed results with our safe, effective and efficient method.Over the last 20+ years we've helped more than 40,000 people get stronger and improve their health and quality of life.We're the largest privately-owned 1-on-1 personal training company in the United States with over 60 studio locations nationwide, a nationwide Virtual Personal Training program and Nutrition Coaching. We are also classified as a Medical Fitness Facility, with standards higher than the CDC for safety, and programs designed to address health issues and medical concerns.Our science-backed, slow-motion strength training program has been featured in peer-reviewed scientific journals such as the Journal of Sports Medicine and Physical Fitness, and national media including The Wall Street Journal, NPR, and The New York Times. Call now to schedule an Introductory Session.",theperfectworkout.com,(800) 903-5130,"101 Greenwood Ave Ste 210 Jenkintown, PA 19046 ","https://s3-media4.fl.yelpcdn.com/bphoto/FW6IKBcmT7VfZnU1NScXMQ/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/WZ-YBA7ZZHaRwRlAGz66sg/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/0uY6breFmpZv22bOhprJyA/o.jpg,","Trainers,Nutritionists,",Jenkintown,19046
The Summit Fitness Studio,nutritionists,"Philly Personal Training is a private personal training studio in Center City, Philadelphia. We are the only personal training studio that exclusively has trainers with college degrees in exercise related fields. This means you're getting a higher caliber of personal trainer compared to trainers who only have a basic certification, which can be obtained by passing one test. Our high level of training and results driven programs is just one of the reasons we have a 5 star rating on Yelp, Google+ and other review sites!",thesummitphl.com,(267) 455-0100,"255 S 17th St Fl 2nd Philadelphia, PA 19103 ","https://s3-media4.fl.yelpcdn.com/bphoto/Dp2zZKBRfyu3awWNfnXinQ/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/ZXs5loxamWcYcjOZu9CueQ/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/yVh5xMf-5e5Kw9zHuQxibA/o.jpg,","Trainers,Gyms,Nutritionists,",Philadelphia,19103
RIVA Health + Wellness,nutritionists,"Holistic wellness meets modern medicine. One Brown Medical Arts is a one stop shop for all your health and wellness needs! We offer Facials, Massage, Microneedling, Chemical Peels, Sculpsure, HydraFacial, Waxing, Laser Hair removel and more!",rivahealthwellness.com,(267) 534-2979,"1 Brown St Philadelphia, PA 19123 ","https://s3-media1.fl.yelpcdn.com/bphoto/uErnR_K21ULAtcrQriDfBw/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/g0JpUXpQ-nRuTyb0E0gBkw/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/x8AMu_fCwVPOImhKtFlWZQ/o.jpg,","Chiropractors,Nutritionists,Skin Care,",Philadelphia,19123
"Cara K. Hillwig, MS, DC",nutritionists,"We treat women, men and children of all ages however we specialize in natural, personalized women's health care.  Treatment interests include pregnancy and postpartum nutritional support, lower back pain, neck pain, headaches, and extremities (carpal tunnel, ITB band, plantar fascitis, etc.).",drhillwig.com,(267) 973-6967,"600 Haverford Rd Ste 201 Haverford, PA 19041 ","https://s3-media2.fl.yelpcdn.com/bphoto/t60lLQtscd4cgIuKDmedbA/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/L2ns0f-204dbceQdJeuQ1g/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/k6HMqD69qSKWs-W0fCn-NQ/o.jpg,","Chiropractors,Nutritionists,",Haverford,19041
Bodyblast,nutritionists,"BodyBlast Philadelphia Personal Training and Sicklerville Personal Training company specializing in Personal Training, Group Training, and Nutrition Consulting programs.  We specialize in fat loss, weight loss, peak fitness, and program design in the great South Jersey and Philadelphia areas.",bodyblast.net,(856) 404-1343,"1628 John F Kennedy Blvd Philadelphia, PA 19103 ","https://s3-media2.fl.yelpcdn.com/bphoto/gZy_746ShxFg-X3v2QiTQw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/ZiRWnCwf6U7Dst9w2TZIRg/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/o7N08yvCX-yJYSjzKB_yFg/o.jpg,","Trainers,Nutritionists,",Philadelphia,19103
Ultimate Health and Chiropractic Center,nutritionists,"At Ultimate Health and Chiropractic Center, we offer personalized care for the challenge(s) you are facing and try our best to get you out of pain and have you feeling your best.

 To help our patients, we use a variety of procedures when appropriate:

 For Joint Restrictions: - Chiropractic Adjusting Procedures (Using AK testing) - Drop Table, Diversified, Toggle &amp; Instrument adjusting.

 For Disc Injuries &amp; DJD: - Decompression therapy and specific distraction techniques.

 For Muscle &amp; Fascial Restrictions: -Percussion Therapy, soft tissue manipulation and release, muscle trigger point release techniques, and electric stim protocols.

 For Inflammation - ultrasound therapy &amp; electric muscle therapy techniques &amp; anti-inflammatory nutritional supplementation.

 For Nutritional optimization: Testing with whole food nutritional supplements.

 Other Techniques include Cranio-Sacral technique, Neurolymphatic drainage, and much much more!",ultimatehealthmainline.com,(610) 245-3065,"111 Bala Ave Bala Cynwyd, PA 19004 ","https://s3-media1.fl.yelpcdn.com/bphoto/LlyXNAwkqbUdO8o0hQdkOA/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/Q-f9j9yv2v0NQNOFZijOqw/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/XEdd-fgYgbMQzKhS89mTpg/o.jpg,","Chiropractors,Nutritionists,",Bala Cynwyd,19004
Acupuncture Off Broad,nutritionists,,acupunctureoffbroad.com,(267) 581-2791,"1315 Federal St Philadelphia, PA 19147 ","https://s3-media2.fl.yelpcdn.com/bphoto/P-oBJziA0MsMZuEMbaLv_w/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/NP50dD1Ts-UKcXeSxhPegw/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/ZK0rTONbO7zeUobXjQsOFw/o.jpg,","Acupuncture,Tui Na,Nutritionists,",Philadelphia,19147
Champ Nutrition Center,nutritionists,,,(215) 464-5976,"3338 Grant Ave Philadelphia, PA 19114 ","https://s3-media3.fl.yelpcdn.com/bphoto/94txEzIKCTl6eKGf7lJ4HQ/o.jpg,","Nutritionists,",Philadelphia,19114
"Leah Frazee, RD, LDN",nutritionists,"We are a unique medical nutrition counseling practice specializing in the treatment of individuals with nutrition related problems. We are a comprehensive program that uses the most current scientific evidence, as well as effective psychological techniques to achieve your goals effectively.

Leah has a refreshing approach to motivate the toughest of clients, breaking away from the ""dieting"" mentality to help them achieve their highest goals and maintain their successes. She truly gets to know each of her clients intimately and focuses on the emotional struggles they have with food. 

We specialize in treating overweight and obesity, eating disorders, diabetes, gastrointestinal disorders, heart disease, bariatric surgery,  and other nutrition-related health conditions.

We take most major insurance companies.",integratednutritiontherapy.com,(609) 642-1442,"17 Barclay St Ste B Newtown, PA 18940 ","https://s3-media3.fl.yelpcdn.com/bphoto/3wxcSYRXfjh7k95jWjfKHQ/o.jpg,","Nutritionists,",Newtown,18940
Natural Health Improvement Center of South Jersey,nutritionists,"Specializing in:
- Holistic Practitioners",nhicsouthjersey.com,(856) 667-6805,"1020 Kings Hwy N Ste 110 Cherry Hill, NJ 08034 ","https://s3-media3.fl.yelpcdn.com/bphoto/GHSkZmY5HE7TWbAUkSSs5w/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/1HAbKlAUFyo6O1GYELtmEw/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/g4tFe6zGaDRVW0w6pFNiBA/o.jpg,","Nutritionists,",Cherry Hill,08034
The Renfrew Center of Philadelphia - Center City,nutritionists,"The Renfrew Center has been the pioneer in the treatment of eating disorders since 1985. As the nation's first residential eating disorder facility, now with 19 locations throughout the country, Renfrew has helped more than 85,000 adolescent girls and women with eating disorders move towards recovery. Renfrew provides women suffering from anorexia nervosa, bulimia nervosa, binge eating disorder, and related mental health problems with the tools they need to succeed in recovery and in life. Renfrew's extensive range of services includes residential, day treatment, intensive outpatient, and outpatient programs. Each treatment level is built upon The Renfrew Center Unified Treatment Model for Eating Disorders™, an evidence-based, emotion-focused therapy that addresses eating disorders and co-morbid symptoms. Within this model, individual and group therapy are enhanced with a diverse array of services to meet patients' needs. Renfrew accepts most major insurances and is a preferred provider for all levels of treatment.",renfrewcenter.com/locations/al…,(800) 736-3739,"1528 Walnut St Ste 805 Philadelphia, PA 19102 ","https://s3-media3.fl.yelpcdn.com/bphoto/GEZUR14CE-M1zPf6oQYWWw/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/KL23IW94ppJGuP34pvJbwg/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/S2uavSINOrO4Ly2fpS3Q-g/o.jpg,","Nutritionists,Psychologists,",Philadelphia,19102
Halo Wellness Center,nutritionists,"Halo Wellness Center specializes in holistic therapies that are designed around your specific needs.  We offer unique massage therapy, yoga classes, health coaching, full spectrum infrared sauna and the first Himalayan Salt Room in the South Jersey area.  All services are focused on your overall well-being to help you achieve a higher level of health.  Benefits of the services offered at Halo Wellness Center include stress reduction, weight loss, alleviation of allergies and asthma, and detoxification.  We also specialize in oncology massage and lymphatic drainage to help those fighting cancer.",elevateyourhealth.com,(856) 574-4433,"968 Rt 73 S Marlton, NJ 08053 ","https://s3-media1.fl.yelpcdn.com/bphoto/SYIuadL5LA273WpRZ6AWzg/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/3FjKJhfYY-MdQhcUVnZCag/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/oDWs8gtispWWL-lD7O6bPQ/o.jpg,","Nutritionists,Massage Therapy,Yoga,",Marlton,08053
South Jersey Health & Wellness,nutritionists,"South Jersey Health &amp; Wellness Center provides A Convenient Medical Center That Reflects Quality Medical Care to the Cherry Hill, NJ Area.",sjhealthwellness.com,(856) 761-8100,"1919 Greentree Rd Cherry Hill, NJ 08003 ","https://s3-media4.fl.yelpcdn.com/bphoto/lCt5gAOZS58JnbTlmQaANw/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/u6suTmkhAdVHW3swg-UGZQ/o.jpg,","Chiropractors,Weight Loss Centers,Nutritionists,",Cherry Hill,08003
Nutricare Wellness,nutritionists,,colon-hydrotherapy-philadelphi…,(610) 664-5231,"225 E City Ave Ste 8 Bala Cynwyd, PA 19004 ","https://s3-media1.fl.yelpcdn.com/bphoto/OSgRa-B_zPxFVmUKjVfARw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/iinI5KPAT1qviZWy5ZV33A/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/rC-wkdxs1S0BdEwhRipmKQ/o.jpg,","Nutritionists,Colonics,Vitamins & Supplements,",Bala Cynwyd,19004
Hleap Nutrition,nutritionists,"Claudia Hleap MS, RD, LDN provides both in-person and virtual consultations for Diabetes and weight management. She works with adult and geriatric populations and is currently in network with all major insurances in the Philadelphia area. Her role as a Registered Dietitian is to translate nutrition science into meaningful and realistic solutions for clients. Claudia will work with you to develop an evidence-based meal plan to address your health goals. Her mission is to provide you with the resources you need for long term sustainable results.",hleapnutrition.com,(215) 821-8705,"100 North 18th St Ste 300 Philadelphia, PA 19102 ","https://s3-media4.fl.yelpcdn.com/bphoto/QONONyBP980GBV1pZ_OckQ/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/Dpr8Ih5x067Whk5Ut11qQA/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/gjPCYiFrnBXUzuzj9UcGzw/o.jpg,","Dietitians,Nutritionists,Weight Loss Centers,",Philadelphia,19102
Platoon Fitness,nutritionists,"Platoon trains the body the way it should perform and function in real life.  Our Personal Training is industry legend and has won just about every major award out there including Best of Philly 2000 and 2011.  Our daily outdoor classes started what came to be known as the Boot Camp craze.  Anyone of any fitness level is invited to pariticipate and experience outstanding results.  Platoon uses no contracts, we unconditionally money back guarantee your complete satisfaction.",PlatoonFitness.com,(215) 752-8666,"716 Walnut St Philadelphia, PA 19106 ","https://s3-media3.fl.yelpcdn.com/bphoto/EKSXo4jjghGPUcNJMAqWoA/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/H6_e18TbQd76Rfd-ACDgrg/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/dMpv9TsPllnCgPMNjYf86w/o.jpg,","Trainers,Boot Camps,Nutritionists,",Philadelphia,19106
Klasik Fit,nutritionists,,klasikfit.com,(914) 618-0217,"Ogontz Campus, PA 19001 ","https://s3-media1.fl.yelpcdn.com/bphoto/1zQ_gJCyDeDuBVz03XyNEA/o.jpg,","Trainers,Nutritionists,",Ogontz Campus,19001
Age Well Fitness,nutritionists,,agewellfit.com,(484) 380-5480,"4001 Main St Ste 207 Philadelphia, PA 19127 ",,"Nutritionists,Reiki,Massage Therapy,",Philadelphia,19127
Stuart K. Himmelstein,nutritionists,,backdrphilly.com,(215) 632-3074,"2981 Grant Ave Philadelphia, PA 19114 ","https://s3-media4.fl.yelpcdn.com/bphoto/ysjw3Lqt5Y0N9f-EnScXTw/o.jpg,","Chiropractors,Nutritionists,",Philadelphia,19114
9Round - Bryn Mawr,nutritionists,,9round.com,(484) 592-0306,"5 Franklin St Bryn Mawr, PA 19010 ",,"Kickboxing,Nutritionists,",Bryn Mawr,19010
Nutrition in Motion,nutritionists,"Helping to find the root cause of the symptoms by identifying where the imbalances lie - physical, emotional, mental or spiritual.

Once identified, we correct these imbalances using holistic nutrition, energy work and essential oils.
The result is a pain-free body, a nutrition plan that honors your body's needs and the empowerment to move the way you love to move...without reservations.

Nutrition for Body, Mind, Spirit and Sport.

Symptoms may include:
bloating, GI distress, headaches, migraines, pain, cholesterol issues, overweight, fatigue, sleep issues, PMS, food cravings, emotional issues, pain and auto-immune conditions.

Specialties include:
Anti-Inflammatory Diet, Metabolic Efficiency (burn fat for fuel), IBS, Auto-immune issues, and sports nutrition.

We provide the tools you need to get you ahead of the symptoms and optimize your health and well-being for life.  This is not a diet plan, but a lifestyle modification plan where you learn how your body works.

Nutrition for body, mind, spirit and sport.",nutrition-in-motion.net,(215) 272-6774,"106 Pimlico Way North Wales, PA 19454 ","https://s3-media2.fl.yelpcdn.com/bphoto/hoDQgD5P2iSu6YxYu60Atw/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/y_Lr12i9QcQ0Ou61mRjoug/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/y7Lgb6NJcc3oJ5R-SdBTzg/o.jpg,","Nutritionists,",North Wales,19454
Simplex Health,nutritionists,"Simplex Healthy believes that the path to better health, effortless weight loss &amp; reversing 'dis-ease' must move beyond conventional thinking.  Our programs are customized to the individual or company that go beyond diet and detox, to transition you into a sustainable healthy lifestyle. Call today to learn more!",simplexhealthcorp.com,(484) 450-8488,"1835 Market St Fl 2 Philadelphia, PA 19103 ","https://s3-media1.fl.yelpcdn.com/bphoto/4z0-kXHV3DMagiTYrhW_Bw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/cSkqGxrpN8UYXx_nA7igTQ/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/TljToMrQinxbgnIuujpz4w/o.jpg,","Nutritionists,",Philadelphia,19103
Advanced Nutrition Consultants,nutritionists,"Advanced nutrition consultants is comprised of two registered and licensed dietitians  we specialize in medical nutrition therapy. We have worked with patients  with a variety of concerns ranging from weight-management, diabetes, elevated cholesterol, kidney disease, cancer, GI disorders, food allergies and more.",advancednutritionconsultants.c…,(610) 229-9060,"190 W Germantown Pike Ste 155 East Norriton, PA 19401 ","https://s3-media2.fl.yelpcdn.com/bphoto/9zdpexOwTIGoYZd7PwJNcQ/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/LRwEvYgZRTZEgYepIPAOIA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/kSv9VNS73CBsZwVOiGMSCg/o.jpg,","Nutritionists,Dietitians,",East Norriton,19401
CBD ReLeaf,nutritionists,"Visit us at the store, order or put an order online for delivery. A cannabis and tobacco vape friendly lounge that provides a safe environment and work-space to develop and expand on creative concepts! We also sell glass bowls and pipes, Kratom, delta 8 THC and much more! Free delivery on orders over $25! Doorstep delivery in Philadelphia (Vaporizers, CBD, Kratom and home essentials). Delivery is within 6 mile radius from warehouse location at (411 E Girard Av, 19125). Our deliveries leave store at 12:00pm, 3pm, 5pm and 7:30pm 7 days a week.",cbd-releaf.business.site,(267) 214-9015,"411 E Girard Av Philadelphia, PA 19125 ","https://s3-media4.fl.yelpcdn.com/bphoto/theBGyP8EkmvHAPQXs_ECA/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/FRDEhu92hCFPYPgSNNE3dA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/Lg73STqaxjtxogg6DUdSyg/o.jpg,","Cannabis Clinics,Nutritionists,Vape Shops,",Philadelphia,19125
Meade Danielle Acupuncture and Wellness,nutritionists,"We treat everything, but women's health and pain tend to be at the top of the list!",meadedanielle.com,(267) 265-8235,"340 E Maple Ave Ste 207 Langhorne, PA 19047 ","https://s3-media3.fl.yelpcdn.com/bphoto/nfGU2-veh33VLTSs5LzWwg/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/XPM7wiHtKTQmsq7UeCJfgw/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/VFJoK_SXnTI0gWiJH6qplA/o.jpg,","Acupuncture,Nutritionists,Reiki,",Langhorne,19047
Neighborhood Nutrition,nutritionists,,,(484) 494-6248,"519 Welcome Ave Norwood, PA 19074 ","https://s3-media4.fl.yelpcdn.com/bphoto/TxX23ukCrg22SXfRyb3nhw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/sRQDzPQlSAs_JHrpaSj5gA/o.jpg,","Nutritionists,",Norwood,19074
Nutrition & Herbs Center,nutritionists,,,(215) 549-6151,"5601 N 10th St Philadelphia, PA 19141 ","https://s3-media1.fl.yelpcdn.com/bphoto/jwlyiBtwoljt_1JQvtJcjA/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/UbRWpsQP-ohLZ0K7ZeLrLw/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/j6T5x3bZw1C7J58nN-3gaQ/o.jpg,","Herbs & Spices,Nutritionists,",Philadelphia,19141
Trovato Nutrition,nutritionists,"There is a big gap in health care. Many of us are not technically ""sick,"" but we are not in perfect health either. Trovato Nutrition helps address the area between disease and health, helping you prevent chronic illness, increase energy, and improve overall wellness.

We use state-of-the-art diagnostic tools to help establish a baseline and build an individualized road map to health. We create a wellness plan that is unique to every patient and supports your body's innate ability to heal and return to a state of optimal function. What sets us apart is our concentration on whole food nutrition education.

Our passion is helping others improve overall health through education regarding whole food nutrition (not relying entirely on supplements, although supplements have their place), with emphasis on weight management, mitochondrial support, antioxidant defense, systemic inflammation, pH balance, and glycemic control.",trovatonutrition.com,(215) 293-0909,"701 Horsham Rd Horsham, PA 19044 ","https://s3-media4.fl.yelpcdn.com/bphoto/jlIhQ8P1qdAzcOTdX1kUhA/o.jpg,","Nutritionists,Weight Loss Centers,Trainers,",Horsham,19044
Philadelphia Integrative Medicine,nutritionists,"Holistic medical care from board certified, expertly trained providers. Our Mission at Philadelphia Integrative Medicine is to combine the leading edge of conventional and alternative medicine to inspire you and give you the tools to care for yourself and be well.

Our Functional Medicine and Fellowship trained team of Integrative Provider include: Georgia Tetlow, MD, Lauren Houser, CRNP, Annmarie McManus, PA and Rachel Hershberger, MS, CNS, LDN.

We schedule appointments on Tuesdays, Wednesdays and Fridays. FREE 20 Minute Consult for every new patient! Please visit our website to request a time.",philly-im.com,(888) 702-7974,"200 Eagle Rd Ste 220 Wayne, PA 19087 ","https://s3-media1.fl.yelpcdn.com/bphoto/SjbqCNuEg7IaRwzupy7a4A/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/kEFRXarAhmsw2lVOSrX-kg/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/UI4M_sW0R_hmxuw96scZYg/o.jpg,","Naturopathic/Holistic,Nurse Practitioner,Nutritionists,",Wayne,19087
Academy Chiropractic Center,nutritionists,"At Academy Chiropractic Center we believe in addressing the whole person. Our services include a holistic approach based on sound medical knowledge. We specialize in non-surgical orthopedics, pain management, and physical rehabilitation. We specialize in healing injuries caused by automobile accidents, sports injuries, and workplace injuries. We believe in addressing the whole person whereby incorporating massage / manual therapy into the care plan.  We can help reverse the effects of injuries caused by repetitive motion, poor posture, and poor lifting habits. At Academy Chiropractic Center, we believe in promoting wellness through injury prevention and health maintenance.

Accepted insurance plans include:

    * Independence Personal Choice
    * Keystone Health Plan East
    * Out of state Blue Cross/Blue Shield
    * Cigna and Aetna PPOs
    * Consolidated Health Plans
    * Motor Vehicle Ins.
    * Workers Comp. Ins.

New patients are currently being accepted",academychiropracticcenter.com,(215) 546-4860,"1420 Locust St Ste R5 Philadelphia, PA 19102 ","https://s3-media2.fl.yelpcdn.com/bphoto/UQefVEM8lodUfnU9XTdofQ/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/FXVHKFNvhcJp_0x5JMOG3A/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/kD6AblJUVwLvVkg1kIAzMA/o.jpg,","Chiropractors,Massage Therapy,Nutritionists,",Philadelphia,19102
South Jersey Center For Nutrition & Wellness,nutritionists,"Our personal approach to nutrition promotes a healthy weight, good digestion, a strong immune system and natural hormone balance. We provide dietary and lifestyle changes as well as design a nutritional supplement program to restore health and balance to the body. We specialize in nutrition response testing, a non-invasive technique  to identify organs and glands that are under distress and causing dysfunction in the body.",sjnutrition.com,(856) 467-3535,"553 Beckett Rd Ste 406 Swedesboro, NJ 08085 ","https://s3-media1.fl.yelpcdn.com/bphoto/XCZ82IoFgAj1hy8kDJZ2cw/o.jpg,","Nutritionists,",Swedesboro,08085
X-Force Philadelphia,nutritionists,"X-Force Philadelphia is an innovative weight training facility with cutting-edge technology that famed trainers Roger and Elanna Schwab brought from Sweden, making Philadelphia the first place in the country to offer this strength training experience. X-Force machines have a unique mechanism that offers greater resistance on the eccentric (lowering) phase of the movement, enabling you, with their state-of-the-art design, to strengthen your muscles and transform your body with just one 30-minute circuit a week. You'll have one-on-one guidance from the nation's most experienced trainers who are here to help you achieve the results you've been searching for, all in a medically sound training facility.",xforcephiladelphia.com,(215) 372-9090,"30 S 15TH ST The Graham Bldg Philadelphia, PA 19102 ","https://s3-media1.fl.yelpcdn.com/bphoto/3eMb-FRDduxdeTkomo95lg/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/KjcX2lLvKBws0fkV5pnIIQ/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/FdEs9FcvVCW__9JAGflkDA/o.jpg,","Gyms,Trainers,Nutritionists,",Philadelphia,19102
Philadelphia Personal Trainers,nutritionists,"Women's Fitness, Senior Fitness, Corrective Exercise, Weight loss",philadelphiapersonaltrainers.c…,(610) 574-3587,"509 Spring Garden St Philadelphia, PA 19123 ",,"Trainers,Nutritionists,",Philadelphia,19123
Strength for Life,nutritionists,"At Strength For Life, we understand everyone's body is unique. So we're all about creating the perfect fitness program catered to your specific needs. That's why before we begin, we'll give you three, one-hour assessments to fully understand factors such as your fitness level, lifestyle, and long-term goals. As our client, we'll teach you all the necessities to get your body in gear and obtain lasting results. We have over three decades of industry experience and have helped countless clients forever change the way they spend their time in the gym. Contact us today -- take the first step toward achieving strength for life.",strengthforlife.us,(484) 441-6126,"1440 Wallingford Rd Springfield, PA 19064 ","https://s3-media1.fl.yelpcdn.com/bphoto/Fr-ty2CSiv1TM1IH8Uf6VQ/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/POPBLD7YlQ8PYO0wIAzw7g/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/hXQHlrtQY4y2Ylrtb-bqQA/o.jpg,","Trainers,Nutritionists,",Springfield,19064
Nourish Ur Life,nutritionists,,nourishurlife.com,(267) 625-4754,"24 Naudain St Philadelphia, PA 19146 ",,"Nutritionists,",Philadelphia,19146
Inspire Nutrition,nutritionists,"Inspire Nutrition whole-heartedly believes in the power of nutrition as preventative medicine. We believe that health and well-being extend beyond traditional medical treatment and typical gym or weight loss programs.

It is essential to establish behavioral strategies to secure success with any therapeutic lifestyle program. We also believe weight and health management is based upon skill acquisition. It is necessary to practice these skills repeatedly for behaviors to become automatic and permanent.

In addition, each nutritional program incorporates pharmaceutical grade supplements that further fine tune all health, weight loss and athletic training programs based on individual need. This attention to detail aids in the achievement and success of each client",inspirenutrition.com,(267) 217-1330,"650 Durham Rd Ste 2 Newtown, PA 18940 ","https://s3-media2.fl.yelpcdn.com/bphoto/qw88WmRu7MvHzBgQpT5l4A/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/voVe14f__iMZxXrb6dBM8g/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/aSetuHqWaqhoAWoytodw-w/o.jpg,","Nutritionists,Weight Loss Centers,",Newtown,18940
The True Wellness Center,nutritionists,"The True Wellness Center is based on the European BioRegulatory Approach to Health. The True Wellness philosophy centers on the understanding that today's health challenges arise from the many layers of toxic health stressors and a lack of proper nutrition. Over time, these health stressors cause a breakdown in a person's immune system and a disruption in the natural self-regulation or compensation of the body. As the disruption of these systems continues, it will lead to symptoms and eventual illness and disease.
 
Much like snow flakes piling up, one upon another, these health stressors overwhelm the body's ability to naturally heal itself. There is never just one thing responsible for an individual's illness or disease. The underlying cause of illness is rather a cascade or a snowstorm of physical, environmental and toxic emotional health stressors. True Wellness focuses on stopping this storm of overburden and the ""layering of snow flakes"" and then clearing away the toxic build-up.",TheTrueWellnessCenter.com,(267) 308-0777,"1364 Welsh Rd Ste A100 North Wales, PA 19454 ","https://s3-media3.fl.yelpcdn.com/bphoto/V2KZvBpHbhAXpldHwpToJA/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/DIpFpKx9sYOz33Div1bfWQ/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/vE8XQkXsOVlhIcspJFwNUA/o.jpg,","Nutritionists,Yoga,Halotherapy,",North Wales,19454
Doc Strong Fitness,nutritionists,,docstrongfitness.com,(267) 315-4810,"1810 County Line Rd Huntingdon Valley, PA 19006 ","https://s3-media2.fl.yelpcdn.com/bphoto/fcZQrv3snf4cNip07wIghA/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/B5WG2VdwJ3XM0T5_DQBW-A/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/Wm-pR62I3eegRHJIeoH-fA/o.jpg,","Trainers,Boot Camps,Nutritionists,",Huntingdon Valley,19006
Smart Bodies Personal Training Center,nutritionists,"At Smart Bodies, you will always have an appointment with a personal trainer that will motivate you through a customized workout...guaranteed!  The appointment will get you here, the results will keep you coming back!

Smart Bodies began in 1996 in South Philadelphia.  Now, many years later, we have grown to be the largest personal training facility offering a variety of certified personal trainers and the latest in fitness equipment.  

Smart Bodies is dedicated to providing the best personal training instruction and guidance for all of our clients, leading them into healthier life-styles.",smartbodiesfitness.com,(856) 983-2625,"55 Route 70 E Units 5 Marlton, NJ 08053 ","https://s3-media2.fl.yelpcdn.com/bphoto/u2vCZ6ej5yHILhonPYZF1g/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/a8yOpG-WqeZ2I37HQ7TsPw/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/fCEjrtqSsxTm_pOQJ-KqRQ/o.jpg,","Gyms,Boxing,Nutritionists,",Marlton,08053
